smiles,model_name,mol_idx
c1cc(S(N(c2ccccc2)C)(=O)=O)cc(c1OCC)NC(C)=O,MOSES sample,7841
c1cc(ccc1C)C(NCC(=O)NC1(CC1)c1ccc(cc1)OC)=O,MOSES sample,7842
C(c1cc(ncn1)-c1cccc(C)c1)NC(c1c[nH]c([nH]c1=O)=O)=O,MOSES sample,7843
CCc1ccsc1C(=O)NCCNc1cnccn1,MOSES sample,7844
c1c(cc2c(OCO2)c1)Nc1ncc(C(F)(F)F)cc1,MOSES sample,7845
O=S(N1CC2C(C1)C(CN(C2=O)Cc1sccc1C)(F)F)C,MOSES sample,7846
C(C)(C)(CC)NS(=O)(c1ccc(cc1)CCCO)=O,MOSES sample,7847
C1(C(=O)N2CCN(CC2)C(C)C)C2CC3CC(CC1C3)C2,MOSES sample,7848
c12c(CCC2)cc(NC(NCC2CN(CC2)c2ccccc2)=O)cc1,MOSES sample,7849
C(CNC(c1oc2c(c1)cc(OC)cc2)=O)COC(C)C,MOSES sample,7850
c1cnc(C)n1-c1c(cc(cc1)NC(=O)C(C)OC)Cl,MOSES sample,7851
N#Cc1cc(c(cc1)Cl)NCc1ccc(F)cc1N,MOSES sample,7852
n12c(cc(=O)[nH]1)nc(C(C)C)cc2C(NCc1cc(ccc1)F)=O,MOSES sample,7853
N1(C(=O)Nc2nncc(-c3ccccc3)n2)CCOCC1C,MOSES sample,7854
O=C(c1ccccn1)N1CCC(c2ccncc2)C1,MOSES sample,7855
Cc1noc(C)c1CCC(=O)NC(C)c1ccc(C#N)cc1,MOSES sample,7856
Fc1ccc(C(NCC(O)(COC)C)=O)c(N)c1,MOSES sample,7857
COC(=O)c1c(c(Br)cc(Br)c1)F,MOSES sample,7858
C(N1c2c(cc(S(NCCCO)(=O)=O)cc2)CC1)(=O)CC,MOSES sample,7859
C(c1c(ccc(NCc2cn3ccccn3n2)c1)C)(=O)NC(C)C,MOSES sample,7860
COC(=O)CCNc1sc(-c2cc(C)oc2C)nn1,MOSES sample,7861
c1(F)c(OC)ccc(c1)C(O)CNC(C1CCCC1)=O,MOSES sample,7862
c1snc(c1)C(Nc1ccc(Sc2ccccc2)cn1)=O,MOSES sample,7863
c1c2c(NC(=O)C(C(N3C(c4n(C)ccc4)CCC3)=O)(C)O2)ccc1,MOSES sample,7864
S(c1nc(cc(C)n1)C)Cc1c(C(=O)N(C)C)oc2c1cccc2,MOSES sample,7865
CCN(Cc1cccs1)C(=O)c1cccnc1SC(C)C,MOSES sample,7866
c1cc(nc(c1)C(=O)Nc1ccc(SC(F)F)cc1)C,MOSES sample,7867
O=C(C1CC1c1ccco1)N1CCN(CCc2ccccc2)CC1,MOSES sample,7868
C1NC(c2ccccc2OC)c2cc(c(cc2C1)O)OC,MOSES sample,7869
CC1CCC(NC(=O)c2cc3c(cc23)NC(=O)CC3)CC1,MOSES sample,7870
Cc1nc(C)c(s1)C(C)OC(c1n(cc(c1)C(=O)N)C)=O,MOSES sample,7871
c1c(CNC(c2cc3c(cc2)ncs3)=O)ccnc1,MOSES sample,7872
C1CC(N(C(=O)CNc2c(Cl)ccc(F)c2)CC1)C,MOSES sample,7873
c1cc2c(C(N(C)C2O)=O)oc1-c1ccncc1Cl,MOSES sample,7874
c12c(n(c3nnc(SCC(=O)NC(C)C)n13)CC)cccc2,MOSES sample,7875
C1CN(Cc2ncc(C)o2)Cc2n1c(C)nn2,MOSES sample,7876
C1CN(CC(C1(C)C)O)C(=O)c1n[nH]c(C(C)C)c1,MOSES sample,7877
c1(NC(=O)NC2(CCCC2)COC)c(cccc1)Oc1cccnc1,MOSES sample,7878
O=C(C(C)Sc1sc(nn1)C)Nc1nnc(s1)SCC,MOSES sample,7879
NC(=O)c1ccc(OCC(=O)Nc2n(nc(c2)C(C)(C)C)C)cc1,MOSES sample,7880
C1C(c2ccc(cc2)F)(CCC1)CNC(=O)NCc1ccncc1,MOSES sample,7881
COc1cc(NC2CCN(C(=O)OC(C)(C)C)CC2)ncn1,MOSES sample,7882
CC(C(NC12CC3CC(C2)CC(C1)C3)=O)OC(=O)c1cnccn1,MOSES sample,7883
O=C(Nc1ccc(Oc2cnccn2)cc1)c1ccncc1,MOSES sample,7884
Cc1nc(C)c(C(=O)NCc2cc(F)cc(Br)c2)s1,MOSES sample,7885
c1(n(nc(c1)NCc1cccc(OC)c1)-c1c(Cl)cccn1)C,MOSES sample,7886
O1CCOc2c1ccc(c2)CNc1cccc(OC)c1,MOSES sample,7887
CC(C)NC(C1C2OC(CN(C2)c2ncc(cn2)C)C1)=O,MOSES sample,7888
C1CCCN(c2nc(C(=O)N3CCOCC3)cc3n2c(nn3)CC)C1,MOSES sample,7889
O=C(CCc1sc2CCCCc2n1)NCC(N1CCOCC1)C,MOSES sample,7890
n1c(=O)[nH]c(C)nc1-c1cc(c(OC)cc1)Br,MOSES sample,7891
COc1ccc(NC(=O)N2CCC(C(=O)N3CCCC3)CC2)cn1,MOSES sample,7892
NC(CSc1nnc(-c2cccs2)n1-c1ccccc1)=O,MOSES sample,7893
O=C1Nc2c(C1Nc1c(OC)cc(OC)cc1)cccc2,MOSES sample,7894
C(CNC(=O)COc1ccc2c(OCO2)c1)c1nnc2n1cccc2,MOSES sample,7895
O=C(c1c(cccc1)F)N(Cc1cnccc1)CCC#N,MOSES sample,7896
c1(ccc(C(=O)NCC(N2CCCC2)=O)cn1)C(N)=O,MOSES sample,7897
c1c(C(NCc2cccc(O)c2)=O)cc(cc1)N(C)C,MOSES sample,7898
C(Nc1cccc(c1)F)(=O)c1c2c(ccn1)c(ccc2Cl)N,MOSES sample,7899
O=c1n(c2ccccc2[nH]c1=O)CC(=O)OC1C(CCCC1)OC,MOSES sample,7900
Fc1ccc(cc1)C(CN(Cc1nc2ccccc2s1)C)O,MOSES sample,7901
n1coc(C)c1C(=O)NC1C(CN(C(c2ccon2)=O)C1)C1CC1,MOSES sample,7902
COc1cccc2[nH]cc(CC(=O)Nc3cc(F)ccc3OC)c12,MOSES sample,7903
O=c1cc(-c2ccc(C)cc2)n(cc1OC)CC(NC)=O,MOSES sample,7904
Cc1oc(C)cc1CNC(Cc1ccc(F)cc1)=O,MOSES sample,7905
CC(NC(=O)c1cccc(N2CCOC2=O)c1)c1ccc(F)c(F)c1,MOSES sample,7906
n1(C)ccc2c1cccc2C(Nc1ccc(cc1)-c1nc(C)oc1)=O,MOSES sample,7907
C(c1cc(c(OC)cc1C)OC)C1Oc2c(ccc(c2)N)NC1=O,MOSES sample,7908
COC(=O)c1nnn(c1N)-c1cc(cc(C)c1)C,MOSES sample,7909
C(c1sc(nc1)-c1ccco1)N1CC(CCC1)c1nc(C)on1,MOSES sample,7910
O=C(COc1ccccc1Br)Nc1ccnn1C1CC1,MOSES sample,7911
CC(OCc1ccccc1)C(=O)Nc1ccc(F)c(C(N)=O)c1,MOSES sample,7912
N(C)(C)c1nc(nc(n1)COc1cccc(c1)-c1nc(C)cs1)N,MOSES sample,7913
c1(-c2n(CCO)nc(C#N)c2)cc(c(c(F)c1)F)F,MOSES sample,7914
N#Cc1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,MOSES sample,7915
COc1cccc(F)c1-c1ccc(CC(N)=O)cc1,MOSES sample,7916
FC(F)(F)c1c(CCOC(=O)C2CC=CC2)n[nH]c1,MOSES sample,7917
n1oc(C)cc1NC(=O)C1COCC2C1CN(S(=O)(=O)N(C)C)C2,MOSES sample,7918
COC(C)(C)c1noc(-c2ccc3c(c2)CCN3C(=O)C2CC2)n1,MOSES sample,7919
Cc1cc(CC2COCC2Nc2ncnc3[nH]ccc23)on1,MOSES sample,7920
c1cc(ccc1)C#CC(Nc1c2c(n(C)c(n(C)c2=O)=O)ncc1C)C,MOSES sample,7921
c1(ccc(c(OC)c1)OC)C(=O)NCCc1ccc(C)c(c1)OC,MOSES sample,7922
N(C(=O)Nc1c(=O)[nH]cc(c1)C(F)(F)F)Cc1ncoc1C,MOSES sample,7923
CN(C(=O)CCc1c(-c2ccccc2)[nH]c2ccc(F)cc12)C1CC1,MOSES sample,7924
CNc1nccc(c1)C(=O)N(Cc1nc(on1)C1CC1)CC,MOSES sample,7925
c1c(OC)cc2c(OC(C)(C)C(=O)N2CC(=O)N(CC)CC)c1,MOSES sample,7926
n1[nH]c(c(c1)Br)C(=O)Nc1c(C(C)C)cccc1C,MOSES sample,7927
Cc1cc(Sc2ncccn2)ccc1NC(=O)NCc1ccncc1,MOSES sample,7928
C1CCC(C(=O)Nc2cccc(CN(C)C(C)=O)c2)C1,MOSES sample,7929
O=C(c1n[nH]c(-c2ccccc2Br)c1)Nc1nc[nH]n1,MOSES sample,7930
O=c1n(-c2c(C)cccc2C)ccc2c1cnc1n2nc(n1)COC,MOSES sample,7931
CCOC(=O)Cn1c(C)c(C#N)c2nc3ccccc3nc21,MOSES sample,7932
c1cc(Nc2cc(nc(C)n2)C)cc(c1OC)OC,MOSES sample,7933
c1ccc(c(c1C(N)=O)OCc1cc(Cl)cc2c1OCOC2)OC,MOSES sample,7934
c1cccc(c1)OCCC(Nc1ccc(-n2cnnn2)c(c1)C)=O,MOSES sample,7935
c1(C2CC2)onc(-c2ccc(OCc3noc(n3)C3CC3)cc2)n1,MOSES sample,7936
C1CCC(C(=O)Oc2cc(-n3cccn3)ccc2)CN1C(=O)CCC,MOSES sample,7937
c1(cc(ccc1)OC(C)C)CNC(c1ccncc1)=O,MOSES sample,7938
c1cc(C(=O)Nc2cn(nc2)C(C)(C)C)cc(OC(F)F)c1,MOSES sample,7939
c1c(scn1)CCN(Cc1cc(ccc1O2CCOCC2)F)C,MOSES sample,7940
C1OCCN(C1)CCc1onc(n1)CCC(C)C,MOSES sample,7941
c1sc(N2C(C)CCCC2)nc1CN(Cc1ncccc1)C(=O)C,MOSES sample,7942
c12cc(CC(Nc3c(F)cccc3)=O)c(cc1OCCO2)Cl,MOSES sample,7943
CC1(C)Oc2ccccc2OC1C(=O)NCc1cnc(CC(C)C)nc1,MOSES sample,7944
c1c(C(=O)N=c2n3c(n[nH]2)cc(C)cc3)ccc(c1)-n1nccc1,MOSES sample,7945
n1cnc(c2cnn(-c3ccc(C)cc3)c12)SCC(N)=O,MOSES sample,7946
c12OCOc1cc(cc2)C(OCC(N1CCC(CC1)C)=O)=O,MOSES sample,7947
C1(CN(CCCC)C(c2nc(N(C)C)ncc2Cl)=O)CCCO1,MOSES sample,7948
CCC(C(=O)N1CCCC(c2ccnc3ncnn23)C1)N1CCCC1,MOSES sample,7949
N(C(c1c(cccc1)NCC(N1c2c(CCC1)cccc2)=O)=O)CC=C,MOSES sample,7950
N#CC1(CCC1)N(C(CCN1C(CSc2c1cccc2)=O)=O)C,MOSES sample,7951
n1c(Nc2cc(ccc2C)NC(=O)C)c2c(nc1C)oc(n2)C,MOSES sample,7952
S(c1nnc(-c2c(C)nc(-n3cccc3)s2)o1)CC(N)=O,MOSES sample,7953
c1coc(C(N2CCN(c3c(OC)cccc3)CC2)=O)c1,MOSES sample,7954
FC(F)(F)c1nn(c(c1)C)CCCNC(=O)Nc1nccs1,MOSES sample,7955
N(CCC1CCCCC1)C(=O)c1c(OC)ccc(N)c1,MOSES sample,7956
O=C(Nc1n2cnnc2nc(CC)c1)c1cccc(c1)C,MOSES sample,7957
c1cccc(COc2c(=O)ccoc2C)c1C(F)(F)F,MOSES sample,7958
CCSc1ncc(CO)n1Cc1cccc(F)c1,MOSES sample,7959
C(NCC)(=O)CNC(NC(C)CCC1CCCCC1)=O,MOSES sample,7960
CN(Cc1nc(-c2cccnc2)no1)C(=O)c1ccc(F)c(F)c1,MOSES sample,7961
C1CCC1(c1cccc(Cl)c1)NC(CCNS(=O)(C)=O)=O,MOSES sample,7962
C1C(C)N(CCO1)CC(=O)NCc1cccc(c1)OCC(F)(F)F,MOSES sample,7963
FC(F)(c1c(c(nn1CCNC(=O)C1CC1)C(N)=O)Cl)F,MOSES sample,7964
O=C(OCCNc1cccnn1)c1cccc(-n2cncn2)c1,MOSES sample,7965
s1cc(C(NC(c2ccccc2F)C)=O)nc1NC(=O)C,MOSES sample,7966
O=C(c1ccc(c(c1)F)OC)C(N)CC(=O)OC,MOSES sample,7967
c1c(cc(cc1NC(=O)NCCCOCC1CC1)F)F,MOSES sample,7968
c1(CN(C)Cc2n[nH]c3c2CCC3)nc(no1)-c1ccc(C)cc1,MOSES sample,7969
CC(=O)c1ccc(N2CCN(C(=O)c3ncoc3C)CC2)c(F)c1,MOSES sample,7970
O=C(CC1COC2CN(Cc3csc(C)n3)CC12)NCCOC,MOSES sample,7971
c12OCc3c(cccc3)-c2cc(cc1)C(N(C)C(c1ncn[nH]1)C)=O,MOSES sample,7972
n1(C)c(=O)cc(n(c1=O)C)C(N1CCN(CC(C2CC2)O)CC1)=O,MOSES sample,7973
n1cn(nn1)-c1ccc(OC(c2oc(nn2)-c2ccccc2)C)cc1,MOSES sample,7974
CCCCCNC(C1N(Cc2ccccc2C1)C(CC)=O)=O,MOSES sample,7975
O=C(CCSc1ncc(Cl)cc1)NCc1nnc2CCCCn21,MOSES sample,7976
C(CC)c1cc(no1)C(=O)N1CC(CC(C)C1)C,MOSES sample,7977
N(CCCOC)C(=O)Nc1c(C)c(NC(CC)=O)ccc1,MOSES sample,7978
CSc1cccc(NC(=O)Cn2ccc(=O)c3cccc(F)c32)c1,MOSES sample,7979
COc1cccc(NC(=O)Cn2cnc3sc(C)cc3c2=O)c1,MOSES sample,7980
CCC(C)Oc1cccc(-c2cc(C#N)c(NCCO)nc2)c1,MOSES sample,7981
c1ccnc(C(N2CCN(CC2)c2cc(N(C)C)nc(n2)C)=O)c1,MOSES sample,7982
c1cc(ccc1)Oc1sc(NCCOC)nn1,MOSES sample,7983
c1cc(ncc1NC(=O)NCC1C(C(C)C)OCCC1)-n1ncnc1,MOSES sample,7984
C(C)C(c1ccccc1)C(C)NC(=O)NC(C)C(=O)NC(C)(C)C,MOSES sample,7985
O=C(N(C)CCC#N)Nc1ccc(cc1-c1c2OCCc2ccc1)F,MOSES sample,7986
c1cc(ccc1-c1ccc(C#N)cc1)C(=O)NC(CC)C,MOSES sample,7987
c1c(C)c2c(cc1)c(C)c(o2)C(=O)CSc1nnnn1C1CC1,MOSES sample,7988
c1cc(ccc1C(=O)NCc1ccccn1)-c1cscn1,MOSES sample,7989
C(CN(CCC#N)C(=O)c1ccc(Cl)c(c1)N)OC,MOSES sample,7990
n1c(C)cccc1NC(NCc1noc(C(C)(C)C)n1)=O,MOSES sample,7991
c1c(ccc(c1)CSc1n(c(=O)c2c(n1)scc2)N)Cl,MOSES sample,7992
C(NC(=O)CCn1nc(C)cc1)c1ccc(cc1)-c1ccn[nH]1,MOSES sample,7993
O=C(NC1CCc2cc(Cl)ccc21)c1cnn2c1OCCC2,MOSES sample,7994
c1nnc(NC(=O)Cn2c3ccccc3oc2=O)s1,MOSES sample,7995
C(C(=O)NCCc1nc(C(C)C)no1)n1c(c2c(nc1)cccc2)=O,MOSES sample,7996
N(c1ccc(cc1)F)C(=O)CN1CCN(CC1)C(c1ncccc1)=O,MOSES sample,7997
c1ccc(C2C(C2)CNC(N2CCOC(C2)C(N)=O)=O)c(c1)Cl,MOSES sample,7998
C1CCOC1CCC(Nc1sc(-c2[nH]ccc2)c(C)n1)=O,MOSES sample,7999
O=C(Nc1c(cccc1C)C)c1ccc(cn1)C(=O)OC,MOSES sample,8000
O=C(CSc1ccc2OCCCOc2c1)NCc1cc(ccc1)F,MOSES sample,8001
c1(C)c(ccc(F)c1)S(=O)(=O)N(Cc1ccc(cc1)C(=O)N)C,MOSES sample,8002
O=C(NCCOC)C(c1cc(c(OC)c(c1)OC)Cl)N,MOSES sample,8003
c1(S(=O)(CC)=O)ccccc1C(NCCC(=O)NC1CCC1)=O,MOSES sample,8004
Cc1ccc(NCc2nc3n(n2)CCCCC3)cc1,MOSES sample,8005
O=C1CC(c2nc(C3CC3)no2)CN1Cc1ccccn1,MOSES sample,8006
c1(ncccc1C(Nc1c(N2CC(OC(C2)C)C)cccc1)=O)OC,MOSES sample,8007
c1c2nc(n(c2ncc1)CCS(=O)(=O)N(CC)CC)C,MOSES sample,8008
CCC(O)CN1CCN(C(=O)C(C)(C)CC2CCOCC2)CC1,MOSES sample,8009
c1ccnc(c1)C(NC(Cc1cc2c(cc1)cccc2)=O)C,MOSES sample,8010
N(c1c(cc(F)cc1)C#N)C(=O)NCC(C)CC(OCC)=O,MOSES sample,8011
c1c(F)ccc(c1)CCC(Nc1c(cccc1)C(N)=O)=O,MOSES sample,8012
c1c(cccc1)OCCCC(N1CCC(CC1)O)=O,MOSES sample,8013
c1cnc(cc1)C(=O)N1CC(C1)C(Nc1cc(ccc1F)F)=O,MOSES sample,8014
O=c1n(cc([nH]1)S(NCCCn1ccnc1)(=O)=O)C,MOSES sample,8015
c12c(N3C(CCC3)C(=O)OCC)ncnc1cccc2,MOSES sample,8016
O=C(NC(C(NC1CCCNC1=O)=O)CC(C)C)C1CCC1,MOSES sample,8017
c1(C#N)c(n(c(n(C2CCCCC2)c1N)=O)C)=O,MOSES sample,8018
c1cccc(OCc2ccc(C(=O)NCC3C(=O)N=C(C=C3)C)o2)c1,MOSES sample,8019
C1NC(N(c2ccc(cc2)NC(c2ccc(cc2)OC)=O)C1)=O,MOSES sample,8020
C=CCn1nc(CO)cc1-c1ccc(Br)cc1,MOSES sample,8021
COc1cccc(C(=O)N2CCC(c3ccsc3)CC2)c1OC,MOSES sample,8022
CC(=O)Nc1cc(C(=O)N2CCCC2c2ccc[nH]2)ccc1F,MOSES sample,8023
N(C(Cc1ccc(C)cc1)=O)C1CCSc2ccccc12,MOSES sample,8024
c12c(nccc2)c(NC(=O)c2c(Br)c(C)n[nH]2)ccc1,MOSES sample,8025
C(=O)(NC1CCCCNC1=O)c1sc(cc1)NC(=O)C1CC1,MOSES sample,8026
C(c1cccs1)N(CCOC)C(=O)Nc1cccnc1,MOSES sample,8027
C(NC(=O)C1(O)CCC1)c1cn(nc1-c1ccncc1)-c1ccccc1,MOSES sample,8028
Cc1cnn(CC(=O)Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,MOSES sample,8029
S(c1nc(C)c(c(C)n1)C)CC(=O)Nc1ccncc1,MOSES sample,8030
N#CCCCN1CC2(CCN(C(=O)c3ccco3)CC2)CC1=O,MOSES sample,8031
c1cccc(c1COC(=O)C(N)c1ccccc1)OC,MOSES sample,8032
C1CCOC1CN(C)C(c1cc(c(cc1)F)N)=O,MOSES sample,8033
CCCCS(=O)(=O)N(C)Cc1ccc(C)s1,MOSES sample,8034
c1(cc(ccc1C(c1c(c(C)c(cc1)O)Cl)=O)N)C,MOSES sample,8035
Oc1ccccc1NC(CS(=O)(c1ccccc1)=O)=O,MOSES sample,8036
N(C(=O)c1ccc(cc1)CNc1cc(OCCC)ncn1)C,MOSES sample,8037
O=C(Nc1cccc(NC(COc2cc(C)c(C)cc2)=O)c1)CO,MOSES sample,8038
c12cc(NC(c3ccn(n3)CC)=O)c(cc1nc1[nH]c(C)nn12)C,MOSES sample,8039
C(NC(Nc1cc(F)c(c(F)c1)OC)=O)c1[nH]ccn1,MOSES sample,8040
C(n1ncc(c1)C)C1CCN(C(CSc2ccccc2)=O)CC1,MOSES sample,8041
CCc1nc2n(n1)CCCC2NC(=O)C(C)NC(N)=O,MOSES sample,8042
c1c(-n2nc(c(c2C)CNC(=O)CCOCC)C)ccc(Cl)c1,MOSES sample,8043
O=C(Nc1cccc(Cl)c1)c1cc2cccnc2[nH]c1=O,MOSES sample,8044
n1c(ccn1-c1ccccc1)C(N1CCCC(C1)C(=O)NC(C)C)=O,MOSES sample,8045
CC(=O)c1c(c([nH]c1C)C(=O)OC1CCCCC1=O)C,MOSES sample,8046
c1(c(Cl)c(n(nc1)CCc1c(Cl)cccc1)=O)C#N,MOSES sample,8047
C(C(C)(C)C(NCCNC(c1cccs1)=O)=O)C,MOSES sample,8048
c1cc(F)ccc1-c1n2c(nn1)CCN(c1ncc(Cl)cn1)CC2,MOSES sample,8049
c1(n(c(c2c(n1)cccc2)=O)Cc1cccc(C#N)c1)C,MOSES sample,8050
COc1cccc(N2Cc3ccccc3OC(C)C2=O)c1,MOSES sample,8051
N1C(=O)N(CC1)c1c(cc(cc1)C(NC1CCCCCC1)=O)C,MOSES sample,8052
o1c(nc(n1)C(C)C)CCNC(C(c1ccccc1)c1ccccc1)=O,MOSES sample,8053
FC(F)(F)c1nn(cc1)CC(Nc1ccccc1C(F)(F)F)=O,MOSES sample,8054
N#Cc1nn(CC(O)COc2ccccc2)c(=O)nc1N1CCCC1,MOSES sample,8055
CNC(=O)Nc1cc(S(=O)(=O)N(C)C)cc(C)c1C,MOSES sample,8056
n12c(N(Cc3cc4c(c(Cl)c3)OCCO4)CC2)nc2c1cccc2,MOSES sample,8057
CC(C)n1c(N2CCOCC2)nc2sc3c(c2c1=O)CCCC3,MOSES sample,8058
c12[nH]ccc1cc(cc2)C(=O)Oc1ccc(NC(=O)OC)cc1,MOSES sample,8059
C(NCC1CC1)(=O)Nc1cc(ccc1)C(=O)N1CCC(CC1)C,MOSES sample,8060
O=C(Nc1ccc(F)c(N)c1)C(C)Sc1cccs1,MOSES sample,8061
c1cc(F)cc(C(=O)Nc2c(C(NC(C)C)=O)cccc2)c1,MOSES sample,8062
COC(=O)c1ccc(NC(C)c2sc(C)nc2C)c(OC)c1,MOSES sample,8063
COc1cc(C(=O)N(C)C(C)c2ccccc2)cc(OC)c1OC,MOSES sample,8064
Cc1nc(CNc2ccc(OC(F)(F)F)cc2)cs1,MOSES sample,8065
c1(Cl)c(c(n(CC(=O)NCC2OCCC2)c(C)c1)=O)C#N,MOSES sample,8066
c1ncnn1-c1ncc(NC(C(Sc2ncccc2)C)=O)cc1,MOSES sample,8067
CC(Cc1ccccc1F)C(=O)NCc1cnn(C)c1,MOSES sample,8068
CCOc1c(cccc1)-c1nc2n(c(ccc2)C)c1CO,MOSES sample,8069
CC(C)n1ccnc(NCCc2ncc(C)s2)c1=O,MOSES sample,8070
COC(=O)CC1CCN(C(=O)Cn2cc(C)cn2)CC1,MOSES sample,8071
c1cccc(CNc2ccc(N3CCOCC3)c(c2)F)n1,MOSES sample,8072
n1(CC(N(C2CCCCC2)C)=O)c(oc2ccc(C)cc21)=O,MOSES sample,8073
C(Nc1cccc(C(=O)NCC)c1)c1nc(C(C)C)on1,MOSES sample,8074
COC(=O)c1c(CSc2ccccn2)cco1,MOSES sample,8075
c1(C)ccc(cc1)CC(NCCC(c1occc1)O)=O,MOSES sample,8076
C(Nc1sccn1)(c1c(OCC)nccc1)=O,MOSES sample,8077
c1ccc(c(c1)F)C(CC(=O)NC(C)Cc1cccs1)NC(N)=O,MOSES sample,8078
c1c(F)cccc1C(=O)NCc1cc2OCOc2cc1,MOSES sample,8079
c1c(CCC(O)(C)C)ccc(c1)C(=O)NC1(CCCC1)C#N,MOSES sample,8080
c12c(nc(n(c2CCC1)CCOC)=O)SCCOC(C)C,MOSES sample,8081
FC(F)(C(C(=O)OCC)NCc1ccncc1)F,MOSES sample,8082
Fc1cc(C)c(NC(CCn2nccc2)=O)cc1,MOSES sample,8083
N1(CCC2C(C1)CC(c1n[nH]c(=O)n1C1CC1)O2)C(NC1CC1)=O,MOSES sample,8084
O=C1CCCN1c1ccc(Cl)c(NCc2nnc(C3CC3)o2)c1,MOSES sample,8085
Fc1cc2c(C(CCOc3ccccc3)NCC2)c(F)c1,MOSES sample,8086
c1c(ccc(F)c1)CCOc1ccccc1NC(=O)C,MOSES sample,8087
Clc1ccccc1NC(=O)CC1N2c3ccccc3NC2=NC1=O,MOSES sample,8088
c1c(C(=O)NCCCOC)nc(N2CCCC2)nc1C(C)C,MOSES sample,8089
c1(c2ncccc2c(cc1)Cl)CN1CCC(=O)CC1,MOSES sample,8090
C(CCc1ccccc1NC(=O)c1c(onc1CC)C)(=O)N(C)C,MOSES sample,8091
c1cc(O)ccc1CC(=O)N1CCC(CC1)C(N(C(C)C)C)=O,MOSES sample,8092
N1(c2nc(cc(n2)C)C(C)C)CC(c2nnc3n2CCCCC3)CC1,MOSES sample,8093
c1(n(cnn1)N)SCC(NCCc1cccs1)=O,MOSES sample,8094
O(c1ccc(cc1)Cl)CC(=O)Oc1ccc(C#N)cc1,MOSES sample,8095
c1n(CC(Nc2ccc(cc2)SC)=O)c(c2c(n1)cccc2)=O,MOSES sample,8096
C1CCC1c1ncn(c(c1)=O)CC(NCc1occc1)=O,MOSES sample,8097
c1(C#N)c(C)cc(n2c1N(CCC2)C(c1ccccc1)=O)C,MOSES sample,8098
C1CN(C(=O)C(C)(C)C)CCN1C(c1ccc(F)c(c1)F)=O,MOSES sample,8099
Cc1nn(-c2ccccc2)c(C)c1CNC(=O)Cn1ccc(=O)[nH]c1=O,MOSES sample,8100
c1cc(ccc1)N(C)S(=O)(=O)CCC(OC)=O,MOSES sample,8101
O=S(NC1CCCCC1)(=O)c1cc2N(CCOc2cc1)C(=O)C,MOSES sample,8102
CCN(Cc1ccc(OC)cc1OC)C(=O)Nc1ccc(C)cn1,MOSES sample,8103
C1OCCN(c2cncc(N3CCC(Nc4cccnc4)C3)n2)C1,MOSES sample,8104
c1(C(C(N(CCO)CCO)=O)N)ccc(cc1)F,MOSES sample,8105
n1(cc(C(N(CC(=O)OCC)CC)=O)cn1)-c1ccccc1,MOSES sample,8106
n1n(c(cc1C#N)-c1ccccn1)Cc1c(cccc1)F,MOSES sample,8107
c1cccc(-c2csc(C(NC(Cn3nccc3)CC)=O)c2)c1,MOSES sample,8108
N(CC(c1ccccc1)O)C(NCCc1sc(cn1)C)=O,MOSES sample,8109
C1N(CCOC1)C1(CCCCC1)CNC(NCc1cccs1)=O,MOSES sample,8110
c1(C)c(ccc(c1)-c1ncco1)NC(=O)c1cc(C)nc2n(ncc12)C,MOSES sample,8111
c1(ccc(C(CSc2nn3c(C)cc(nc3n2)C)=O)cc1)F,MOSES sample,8112
COCCN(CCOC)C(=O)c1c[nH]c2cccc(F)c12,MOSES sample,8113
c1cc(c(cc1F)C(O)CCCC(NC(C)(C)C)=O)F,MOSES sample,8114
c1cc(C2(C(NCCn3cccc3)=O)CCC2)cc(c1)F,MOSES sample,8115
CC(=O)N1CCc2cc(C(=O)NCc3ccoc3)ccc21,MOSES sample,8116
C(Nc1ccccc1SC)(CSc1nccc2ccccc12)=O,MOSES sample,8117
Cn1cnc(CNC(=O)c2csc(-c3ccsc3)n2)n1,MOSES sample,8118
c1(C)c(NC(=O)C(C)Cn2nc(cc2C)C)c(C)cc(C)c1,MOSES sample,8119
N(CC(Nc1sccn1)=O)Cc1ccc(C)cc1C,MOSES sample,8120
c1(CN(C(Cn2cncn2)=O)CC2CCCO2)ccccc1,MOSES sample,8121
CC1(C)N(CC(=O)N2CCCC2c2ccc(OC)cc2)CCOC1,MOSES sample,8122
C(OC(c1c(ccc(C)c1)C)=O)c1nnc(-c2ccccc2)o1,MOSES sample,8123
c1(noc(C)c1C(=O)N1CCN(CC1c1ccccc1)C)CC,MOSES sample,8124
O(c1cc(C(C#N)N2CCOC2=O)ccc1OC)C,MOSES sample,8125
Clc1c(cccc1F)Cn1c([nH]nc1Cc1cc(O)ccc1)=O,MOSES sample,8126
c1(NC(c2cc3c(nc2C)cc(cc3)F)=O)cc(OC)ccc1OC,MOSES sample,8127
n1cc(ccc1OC)-n1nnc(CO)c1COc1c(cccc1)C,MOSES sample,8128
c1(C(Nc2c(cccc2)C(=O)OCC)=O)ccc(CO)cc1,MOSES sample,8129
C1CN(C(c2cc(ncc2)-c2cc3CCOc3cc2)=O)C(CC)CO1,MOSES sample,8130
N(c1cc(-n2nnnc2C)ccc1F)CC(=O)NC,MOSES sample,8131
